step,sim_time_s,cmd,x_m,y_m,yaw_fused,yaw_imu,left_enc,right_enc,ds,dtheta_enc
872,27.904,RIGHT,-3.447260128768057,-0.47159997630227696,2.311906897016051,2.31647702393562,97.94087389661395,95.75782402879175,-4.267614581721091e-07,-0.04146625705384351
873,27.936,RIGHT,-3.4472599535381576,-0.47160018438677936,2.270691571973674,2.2754665424427136,98.06864267955052,95.63004259292457,-2.7203800805628356e-07,-0.04146663927758929
874,27.968,RIGHT,-3.4472598462900534,-0.47160032293862286,2.2295218550340263,2.2352257482204205,98.19642382917176,95.50225329397112,-1.7521064236102057e-07,-0.04146992184419453
875,28.0,RIGHT,-3.447259774170581,-0.47160042446551853,2.1884338439797055,2.1957378029228143,98.32421388575324,95.37445744507104,-1.2453484997398956e-07,-0.04147242994606328
876,28.032,RIGHT,-3.44725972544519,-0.4716004993802249,2.1474608136266093,2.1569856448513414,98.45201063738983,95.24665653685159,-8.936653151216459e-08,-0.04147433725966103
877,28.064,RIGHT,-3.4472596924188013,-0.4716005550003339,2.1066334727718288,2.1189536837015366,98.5798123870927,95.11885177847589,-6.468646593978805e-08,-0.04147577300897574
878,28.096,RIGHT,-3.4472596707755643,-0.4716005950755527,2.0659801840129903,2.081627625399707,98.7076178645187,94.99104418262375,-4.5546161978222977e-08,-0.04147683830550739
879,28.128,RIGHT,-3.447259657714829,-0.47160062178990797,2.025527199082505,2.044995136601606,98.83542609743989,94.86323456662505,-2.973616631835735e-08,-0.04147761322096442
880,28.16,RIGHT,-3.447259651385844,-0.4716006361741338,1.9852988859312934,2.009045995808637,98.96323634447961,94.73542358865394,-1.5715024886866352e-08,-0.04147816103949274
881,28.192,RIGHT,-3.4472596520922214,-0.4716006343767599,1.9452582780877716,1.9725676083562393,99.09104632391582,94.60761369904085,1.931197033452209e-09,-0.041477941015546416
882,28.224,RIGHT,-3.4472596607863926,-0.4716006093648448,1.9053325108867696,1.9348108014053018,99.2188547639894,94.47980649059001,2.647988875306012e-08,-0.04147725617566155
883,28.256,RIGHT,-3.4472596776562554,-0.47160055377851906,1.865451359088367,1.8957631616687607,99.34666163938931,94.35200231704407,5.8089860409740735e-08,-0.04147650982894954
884,28.288,STOP,-3.447259702565635,-0.4716004581236654,1.825547398453358,1.8554099204519674,99.47446688188367,94.2242016719902,9.884497062257608e-08,-0.0414756723191464
885,28.32,STOP,-3.4472596337224783,-0.4716007208916717,1.8270294922280668,1.8552657194683568,99.47447296259041,94.22418295702617,-2.716365316999258e-07,-4.023448464271547e-06
886,28.352,STOP,-3.4472595893858915,-0.4716008891560027,1.8284340469810008,1.8551692050090254,99.47447680066296,94.22417102558047,-1.7400752280849471e-07,-2.5588274883791694e-06
887,28.384,RIGHT,-3.447259560866381,-0.4716009968100864,1.829765485120981,1.8550938773449985,99.47447924921377,94.22416339713672,-1.113676981603362e-07,-1.6351349680175154e-06
888,28.416,RIGHT,-3.447259582537587,-0.4716008995285786,1.7899852947110835,1.8221661776494078,99.60227911457764,94.09636816740574,9.966610715374247e-08,-0.04147392109086198
889,28.448,RIGHT,-3.447259618121608,-0.47160070332724846,1.7502109485073516,1.7824259604213508,99.73006882606575,93.9685877304324,1.9940206748714911e-07,-0.041469873146574014
890,28.48,RIGHT,-3.447259657861616,-0.4716004207321855,1.710505470458784,1.7440569506453112,99.85786507361598,93.84080475616628,2.853756083851487e-07,-0.041471345426805854
891,28.512,RIGHT,-3.447259700677178,-0.4715999945927476,1.6709333995219537,1.7070303793310027,99.9856663904117,93.7130233596005,4.2828494352387114e-07,-0.041471911979411774
892,28.544,STOP,-3.4472597452860394,-0.4715992611820141,1.6315453318101314,1.6711164462781372,100.11347127864651,93.58525264653416,7.347661223205959e-07,-0.04147075794698072
893,28.576,STOP,-3.447259700530944,-0.4715999738994439,1.6335089896662016,1.6709732731379203,100.11347977387746,93.58521093636156,-7.141212455223922e-07,-8.14653717809034e-06
894,28.608,STOP,-3.4472596710264725,-0.4716004301158686,1.6353784837227143,1.6709970402353997,100.11348506302116,93.58518438352078,-4.571694871913223e-07,-5.16681257604089e-06
895,28.64,STOP,-3.4472596516224265,-0.4716007220875067,1.6371574078420141,1.6710197199040056,100.11348843533372,93.58516740117514,-2.926157112028704e-07,-3.302831331258755e-06
896,28.672,STOP,-3.4472596388868575,-0.4716009089397826,1.6388495655467148,1.6710406533783877,100.1134905818283,93.58515654371351,-1.872857916112025e-07,-2.1100759136919252e-06
897,28.704,FORWARD,-3.447259630543284,-0.4716010285173339,1.640458836009825,1.671060562156375,100.11349194391656,93.58514960635614,-1.1986828594956478e-07,-1.3467024976367642e-06
898,28.736,FORWARD,-3.4478453068966477,-0.4633880621273462,1.6419869985614164,1.671046400777421,100.30498013233534,93.77662990843469,0.008233822545692666,-1.2796703034422011e-06
899,28.768,FORWARD,-3.4484414187703485,-0.4551961773549804,1.6434368765684735,1.6709941758576146,100.49599437214655,93.96764102885044,0.008213545244879675,-5.061660555120684e-07
900,28.8,FORWARD,-3.449050459720792,-0.44698297791782454,1.64481477618048,1.670999255155703,100.68752415019591,94.15916938415563,0.008235749867122876,-2.3086037353281098e-07
901,28.832,FORWARD,-3.4496699280699743,-0.4387749008101086,1.646124106954475,1.671003601450019,100.87895287449015,94.35059739168824,0.008231419734277238,-1.1630471783503667e-07
902,28.864,FORWARD,-3.4502995852420435,-0.43056796094656824,1.6473688456159246,1.671019932082801,101.07037301874558,94.54201719475233,0.008231058867369781,-5.536312281259457e-08
903,28.896,FORWARD,-3.4509389362948024,-0.42236191989571575,1.6485514894111886,1.6710217956383095,101.26178954249096,94.73343369445728,0.008230910004181816,-3.900900265805377e-09
904,28.928,FORWARD,-3.4515874956014962,-0.41415673698218697,1.6496749670241921,1.671017371327304,101.45320231752143,94.92484765999099,0.008230774922129952,1.9317599757763195e-07
905,28.96,FORWARD,-3.452244806224246,-0.40595223585076967,1.650741429660338,1.671015176905307,101.64461780423264,95.1162595926668,0.008230789516820778,-5.766925369240694e-07
906,28.992,FORWARD,-3.452910420802007,-0.3977485699497922,1.6517552210216737,1.6710145428838357,101.83602723238734,95.30766990112853,0.008230624337253465,1.4284227465687423e-07
907,29.024,STOP,-3.4535839319496056,-0.38954558886534246,1.6527182253544523,1.6710148243213618,102.02743608840703,95.49907891392829,0.008230584179618049,2.543978347555514e-08
908,29.056,STOP,-3.453583932228156,-0.3895455855104153,1.6536335708519394,1.671024983378313,102.02743614205791,95.49907901685745,3.366470927801401e-09,7.996099004728574e-09
909,29.088,STOP,-3.4535839323013686,-0.3895455846378281,1.6545032209289392,1.6710265169112406,102.02743615342415,95.49907904621926,8.756531570952574e-10,2.9200366669719404e-09
910,29.12,RIGHT,-3.453583932134405,-0.38954558660826055,1.6553289071579516,1.6710169326623163,102.02743610535244,95.49907900231453,-1.977493589322421e-09,6.761511267026394e-10
911,29.152,RIGHT,-3.4535839177962266,-0.3895459114782337,1.614902831774192,1.6346923134096796,102.15520669599746,95.37129328672867,-3.251862278545563e-07,-0.04146762704878532
912,29.184,RIGHT,-3.4535839175124408,-0.38954598529963086,1.5746405283369092,1.5975921163706297,102.28299131252246,95.24350523662496,-7.382194261397121e-08,-0.04147028175484705
913,29.216,RIGHT,-3.453583917790566,-0.3895459929583382,1.534497395461196,1.5597445529617044,102.41078254847358,95.11571364422008,-7.663755702963515e-09,-0.04147193063889771
914,29.248,RIGHT,-3.453583916243715,-0.38954597274175423,1.494431165512112,1.5211611935205112,102.53857795587354,94.9879191798748,2.0275675460205284e-08,-0.041473073528473486
915,29.28,RIGHT,-3.45358391207735,-0.38954593710835517,1.4544017836861165,1.4818474728347324,102.6663762474352,94.860122556971,3.587614427411068e-08,-0.041473891781185844
916,29.312,STOP,-3.4535839044064285,-0.38954588847007904,1.4143711041450682,1.4418029963184236,102.79417661096934,94.73232448364455,4.923946531933121e-08,-0.04147446333964598
917,29.344,STOP,-3.4535839621620954,-0.38954625794657743,1.415733630203571,1.4416169456570753,102.79416715520598,94.73231654576293,-3.7396336709605293e-07,2.4629779211023087e-07
918,29.376,STOP,-3.4535839988611463,-0.389546494738761,1.417035441329673,1.4417653697156716,102.79416085561783,94.73231170027225,-2.396191948363935e-07,2.3594789164484234e-07
919,29.408,STOP,-3.4535840221608693,-0.38954664631922253,1.4182781349388989,1.4418864118475903,102.79415681850071,94.73230860433218,-1.5336072970484337e-07,1.5271929477344292e-07
920,29.44,STOP,-3.453584036957577,-0.3895467433476428,1.4194635660674295,1.4419848741495789,102.79415423049763,94.73230662721083,-9.815017519798629e-08,9.912420713341286e-08
921,29.472,RIGHT,-3.4535840463572773,-0.38954680545645226,1.4205937158037405,1.442065330884236,102.79415257019369,94.73230536583712,-6.281606943758788e-08,6.473207436573709e-08
922,29.504,RIGHT,-3.453584015422855,-0.38954664508301984,1.3802466152917188,1.4015399854200419,102.92193506755534,94.60453046520362,1.633296552940207e-07,-0.041467804202986194
923,29.536,RIGHT,-3.4535839655748783,-0.3895464330942214,1.3398475369321177,1.360184374768892,103.04972386611922,94.47675179550883,2.1777068549529502e-07,-0.041469438245747337
924,29.568,RIGHT,-3.4535838975115745,-0.3895461885316768,1.2993588543420584,1.3180151810259653,103.1775170668437,94.34897040209356,2.5385714794634237e-07,-0.04147059452079106
925,29.6,STOP,-3.4535838085468837,-0.3895459127504756,1.2587443100965032,1.275023370265651,103.3053133904054,94.22118755647386,2.8977575311029194e-07,-0.04147133688603655
926,29.632,STOP,-3.4535839324721236,-0.38954629796540846,1.2595482995448521,1.2748480851233888,103.30530786978483,94.22117425579714,-4.046578920124943e-07,-1.2624242056856603e-06
927,29.664,STOP,-3.453584011629075,-0.389546544673978,1.2603206656841262,1.2750096391326382,103.30530411751411,94.2211659570728,-2.5909639364840587e-07,-7.377264371413885e-07
928,29.696,STOP,-3.4535840621747393,-0.3895467026116033,1.2610610783643952,1.2751379063378636,103.30530171854056,94.22116064308356,-1.65828699856263e-07,-4.7300254508635975e-07
929,29.728,STOP,-3.453584094453267,-0.3895468037175148,1.2617696846581246,1.2752389750201893,103.30530018621866,94.22115723896604,-1.0613344762333554e-07,-3.037253267037604e-07
930,29.76,FORWARD,-3.4535841150683715,-0.38954686844139064,1.2624469293599168,1.2753182901559699,103.30529920842648,94.22115505733368,-6.792762785323702e-08,-1.9534010546968208e-07
931,29.792,FORWARD,-3.4510903105591066,-0.3816997215914666,1.2630924720444892,1.275360975686844,103.49678530019979,94.41264011355203,0.008233879681820867,-1.6803344619164685e-07
932,29.824,FORWARD,-3.4486074492416843,-0.37387043602219805,1.2637036017047922,1.2753167745818113,103.68779823963175,94.60365249854974,0.008213544475237738,-8.996480305351156e-08
933,29.856,FORWARD,-3.446122437372553,-0.36601853601947376,1.2642847442031095,1.2753272207690014,103.87932749001277,94.79518149946817,0.00823575240293838,-4.0478834952452016e-08
934,29.888,FORWARD,-3.443643078358897,-0.35816939076914855,1.2648384982270815,1.2753601468217528,104.07075595257963,94.9866098575468,0.00823142164387795,-1.6954695018228345e-08
935,29.92,FORWARD,-3.4411679692137596,-0.35031928233795295,1.2653660871373589,1.2753904639119562,104.26217600973862,95.17802985389548,0.00823106115041508,-9.867332985806524e-09
936,29.952,FORWARD,-3.438696844303237,-0.3424680713761392,1.2658680203552133,1.2754048207056234,104.45359266321356,95.36944648492126,0.008230915616765165,-3.642693432008596e-09
937,29.984,FORWARD,-3.43622949511597,-0.3346157886765365,1.266344681588907,1.2754012605121907,104.64500674207304,95.56086055875868,0.008230805282983396,-8.149001782589023e-10
938,30.016000000000002,FORWARD,-3.433765725196231,-0.32676247506196543,1.266797096614222,1.2753929878903973,104.83641875865702,95.75227257346295,0.008230716672697404,-3.050099350236881e-10
939,30.048000000000002,FORWARD,-3.4313053494240244,-0.3189081714117273,1.2672265734130774,1.2753866487714909,105.02782913505995,95.94368294461772,0.008230646072490586,-8.515872362625876e-10
940,30.080000000000002,FORWARD,-3.428848193392536,-0.3110529189549038,1.267634338257951,1.2753818949353575,105.21923820200499,96.13509200357552,0.008230589706911146,-1.296042610234734e-09
941,30.112000000000002,STOP,-3.426394092530868,-0.30319675854223915,1.2680215430676764,1.275378463920942,105.41064622505532,96.32650001706753,0.008230544785660248,-1.550972734676932e-09
942,30.144000000000002,STOP,-3.426394091246998,-0.303196754426949,1.268389357162965,1.275377823558526,105.41064632507954,96.3265001175507,4.310908813920378e-09,7.446943690634061e-11
943,30.176000000000002,STOP,-3.4263940908063533,-0.30319675301277654,1.2687388474464152,1.2753791777850347,105.41064636195189,96.32650014957291,1.4812331414759683e-09,-7.870032474767077e-10
944,30.208000000000002,RIGHT,-3.4263940912773903,-0.30319675452625505,1.2690706504076277,1.275374902828763,105.41064632446638,96.32650011333355,-1.5850845471732098e-09,2.0220544735460647e-10
945,30.240000000000002,RIGHT,-3.426394226702982,-0.30319713404870363,1.2280484860792271,1.2364620629120926,105.53840696262125,96.19872073281742,-4.0296076715381005e-07,-0.04146498416170925
946,30.272000000000002,RIGHT,-3.426394352279274,-0.30319744489448996,1.1868613874783505,1.1921158126800535,105.66616505596495,96.07094704631551,-3.3525290151457943e-07,-0.04146364729570301
947,30.304000000000002,STOP,-3.426394462254278,-0.303197687674778,1.145465664756084,1.1468016891675432,105.79393211982084,95.9431675858438,-2.6652724034216535e-07,-0.041466039796553784
948,30.336000000000002,STOP,-3.4263944480928763,-0.3031976564073323,1.1455234031395614,1.1466317002195436,105.79393474547042,95.94316655670099,3.4324895715087675e-08,-5.930417846963431e-07
949,30.368000000000002,STOP,-3.4263944391962537,-0.3031976367608752,1.145586504658935,1.1467916301749017,105.79393625199162,95.94316605329357,2.1566946280415776e-08,-3.2613936126673024e-07
950,30.400000000000002,STOP,-3.4263944335025367,-0.3031976241851905,1.1456528538884583,1.146917474204939,105.79393721930315,95.94316572805525,1.380457387512024e-08,-2.097345022754248e-07
951,30.432000000000002,STOP,-3.4263944298573583,-0.303197616132646,1.1457208278395186,1.1470149039137214,105.79393784182717,95.94316551665507,8.839162767060314e-09,-1.353160029712287e-07
952,30.464000000000002,STOP,-3.426394427523782,-0.3031976109766163,1.1457891811718022,1.1470895592846286,105.79393824343904,95.94316537827692,5.659524887846601e-09,-8.762102309121027e-08
953,30.496000000000002,STOP,-3.4263944260299204,-0.3031976076753385,1.1458569663847744,1.1471459692076469,105.79393850347292,95.94316528677989,3.6235421276842316e-09,-5.704086308194849e-08
954,30.528000000000002,STOP,-3.4263944250736236,-0.30319760556164804,1.1459234707803356,1.1471877653611844,105.79393867274499,95.9431652254127,2.319954951701675e-09,-3.742448350380381e-08
955,30.560000000000002,STOP,-3.4263944244614457,-0.303197604208326,1.145988166581402,1.1472178586383204,105.7939387838097,95.94316518343369,1.4853425653882367e-09,-2.48335084052087e-08
956,30.592000000000002,STOP,-3.4263944240695468,-0.30319760334182305,1.1460506714146719,1.1472385814177914,105.79393885752667,95.94316515394955,9.51005937110949e-10,-1.6745841624058054e-08
957,30.624000000000002,FORWARD,-3.426394423818603,-0.30319760278688856,1.146110817046015,1.1472538005888144,105.79393890680966,95.94316513299383,6.090361779342857e-10,-1.139722506727508e-08
958,30.656000000000002,FORWARD,-3.4230021851792727,-0.29569489609018157,1.146168092416452,1.1472564174946682,105.98542607211569,96.13465226812167,0.008233947459328254,-4.8968376065266315e-09
959,30.688000000000002,FORWARD,-3.419618746728609,-0.2882105724524774,1.1462222918117986,1.147252147495842,106.17643937268477,96.32566554690287,0.008213571456031047,-3.535392419069988e-09
960,30.72,FORWARD,-3.416226566497406,-0.2807058813200829,1.1462738235109382,1.1472529978052435,106.36796802724938,96.51719417811029,0.008235731644098548,-3.790034304477868e-09
961,30.752,FORWARD,-3.412836535924735,-0.273204963470185,1.1463229869141571,1.1472570978427132,106.55939611876343,96.70862226759147,0.008231407891397514,-3.298630564189549e-10
962,30.784,STOP,-3.4094470066238953,-0.2657042143544586,1.1463700398802013,1.1472640711863857,106.75081583667682,96.9000419774117,0.008231047696273017,-1.313228568080247e-09
963,30.816,RIGHT,-3.409447004782543,-0.26570421027920743,1.1464151247887597,1.1472717249789073,106.75081593855536,96.9000420835304,4.471940485473169e-09,6.880242690042576e-10
964,30.848,STOP,-3.4094435519609143,-0.2656973361153227,1.105318646057864,1.111991144109183,106.87871147173908,96.77250434573044,7.692600750914408e-06,-0.041447662838860116
965,30.88,STOP,-3.4094435426808753,-0.265697317624457,1.1056526273650082,1.1120011132951815,106.87871241364167,96.772504366103,2.0688915768118928e-08,-1.495312857351341e-07
966,30.912,STOP,-3.4094435361217887,-0.2656973045448501,1.1059699786598949,1.112001286305158,106.87871301876727,96.77250444153921,1.4632078944032401e-08,-8.594960102630653e-08
967,30.944,STOP,-3.409443532038406,-0.265697296395947,1.1062723390120073,1.1120182346869054,106.87871340086114,96.77250448338711,9.114748067418077e-09,-5.5209724309260875e-08
968,30.976,STOP,-3.4094435294283807,-0.26569729118354696,1.1065617555266603,1.112061328782017,106.87871364338059,96.77250451200032,5.829352254238528e-09,-3.47093133069513e-08
969,31.008,FORWARD,-3.409443527758463,-0.26569728784630253,1.1068382674644417,1.1120924253539384,106.8787138000757,96.77250452887415,3.731732107326024e-09,-2.268798155301e-08
970,31.04,FORWARD,-3.4057609743537887,-0.25833306089285046,1.1071009281277375,1.1120916010125608,107.0701941169315,96.96398480671553,0.008233652785989393,-6.3306423324177466e-09
971,31.072,FORWARD,-3.402089384594026,-0.25098617139146034,1.1073507274494472,1.1120969775309002,107.26119977283122,97.1549904421908,0.00821324276456206,-3.314156273838278e-09
972,31.104,FORWARD,-3.3984096176456746,-0.24361854843488012,1.1075879821822172,1.112095799300923,107.45272174372599,97.34651242048218,0.008235444907502432,1.2002065876787728e-09
973,31.136,FORWARD,-3.3947333747269592,-0.23625382621193558,1.1078135331562275,1.1120987240604285,107.64414670900719,97.53793747580565,0.008231275443000279,1.4610631421961692e-08
974,31.168,FORWARD,-3.391058833413568,-0.2288885640128512,1.1080278001287136,1.112106044923149,107.83556644877821,97.72935488918247,0.008230998792678704,-3.774903788926711e-07
975,31.2,FORWARD,-3.3873858946852846,-0.22152274346715184,1.1082323111997476,1.1121120339575086,108.0269790392768,97.92076942180083,0.0082307831470142,3.1513641491940065e-07
976,31.232,FORWARD,-3.3837144097715663,-0.21415625638721952,1.1084265189836062,1.1121162554209003,108.21839135463424,98.11218180574559,0.008230731034997404,1.1129264229270198e-08
977,31.264,FORWARD,-3.3800443176549764,-0.20678915719747926,1.1086111451220289,1.1121189781978018,108.40980198913638,98.30359246086203,0.00823065772679969,3.3449609565423153e-09
978,31.296,FORWARD,-3.3763755444588837,-0.19942146654911644,1.108786621302937,1.1121206405780146,108.60121126696667,98.49500174782693,0.008230599143096519,1.4822196536183843e-09
979,31.328,FORWARD,-3.3727080207158764,-0.19205320617335583,1.108953367511213,1.1121215298416494,108.79261945774873,98.68640994367766,0.00823055231260483,8.224635660680349e-10
980,31.36,FORWARD,-3.3690416810171757,-0.18468439832398326,1.109111796098843,1.1121219293412816,108.98402677994365,98.87781726909103,0.008230514923578127,5.222383977047966e-10
981,31.392,FORWARD,-3.3653764637757555,-0.17731506543157644,1.1092623126038215,1.1121221195462554,109.17543340870827,99.06922390001333,0.008230485083268922,3.5011357675712833e-10
982,31.424,FORWARD,-3.3617123109825,-0.1699452298230017,1.1094053113991609,1.1121222854155757,109.36683948407308,99.26062997638203,0.00823046126227063,1.6289656337656698e-10
983,31.456,FORWARD,-3.3580491679381854,-0.1625749135598414,1.1095411665802213,1.1121224247219959,109.5582451181687,99.45203560733086,0.00823044219845542,-5.106119863931154e-10
984,31.488,FORWARD,-3.354386982812163,-0.15520413782367806,1.1096702375692173,1.112122553440654,109.74965040072641,99.64344090056625,0.008230427379551677,1.7326048352841545e-09
985,31.52,FORWARD,-3.3507257070051057,-0.14783292411249047,1.1097928586531176,1.1121226644654885,109.94105540304076,99.83484590118802,0.008230415063126693,-2.7464568224488527e-10
986,31.552,FORWARD,-3.3470652941846017,-0.1404612924936151,1.1099093536931532,1.1121227596561538,110.13246018220902,100.02625068029064,0.008230405502823885,-1.0648701522241659e-11
987,31.584,FORWARD,-3.3434057006326676,-0.13308926264615242,1.1100200280533083,1.1121228404862173,110.32386478368387,100.2176552818985,0.008230397866278372,2.1581033605868688e-11
988,31.616,FORWARD,-3.3397468849309018,-0.12571685350545914,1.1101251720882512,1.112122908237459,110.51526924363569,100.40905974201726,0.008230391781517327,2.708985420681226e-11
989,31.648,FORWARD,-3.33608880782917,-0.1183440832663197,1.1102250617154281,1.1121229641219867,110.7066735908525,100.60046408939944,0.008230386933878335,2.6831589884934097e-11
990,31.68,FORWARD,-3.3324314321170303,-0.11097096937844819,1.1103199591210455,1.112123009349347,110.89807784825115,100.79186834695327,0.008230383071478158,2.5180565180141588e-11
991,31.712,FORWARD,-3.3287747225053104,-0.10359752854967524,1.1104101134447595,1.112123045154045,111.0894820340784,100.98327253292365,0.008230379993649194,2.3225145601262584e-11
992,31.744,FORWARD,-3.325118645517034,-0.09622377675580954,1.1104957614325615,1.112123072796368,111.28088616286529,101.17467666184172,0.008230377540656454,2.1285875316025977e-11
993,31.776,FORWARD,-3.3214631693865813,-0.08884972925556213,1.110577128056753,1.112123093546749,111.47229024618598,101.3660807452823,0.008230375585367504,1.945498269821681e-11
994,31.808,FORWARD,-3.317808263966112,-0.0814754006091785,1.1106544271038488,1.1121231086613137,111.6636942932611,101.55748479246685,0.008230374026582964,1.7755523204749767e-11
995,31.84,FORWARD,-3.314153900638412,-0.07410080469967467,1.1107278617318106,1.1121231193541643,111.85509831143749,101.74888881074344,0.008230372783738879,1.625898708121406e-11
996,31.872,FORWARD,-3.3105000522354806,-0.06672595475583966,1.1107976249979894,1.112123126770123,112.04650230656975,101.94029280596823,0.008230371792676598,1.5013796024031586e-11
997,31.904,FORWARD,-3.3068466929622558,-0.05935086337631611,1.110863900359485,1.1121231319603846,112.23790628332415,102.1316967828094,0.008230371002304834,1.4079899458081566e-11
998,31.936,FORWARD,-3.3031937983249984,-0.05197554255427813,1.110926862147455,1.1121231358623649,112.4293102454201,102.32310074498855,0.008230370371914625,1.3501117152979809e-11
999,31.968,FORWARD,-3.2995413450638975,-0.04460000370227618,1.1109866760169542,1.1121231392844695,112.62071419582287,102.51450469547338,0.008230369869083374,1.331433653056454e-11
1000,32.0,FORWARD,-3.2958893110895575,-0.03722425767699696,1.1110434993737515,1.112123142895942,112.81211813689659,102.70590863663044,0.008230369467961744,1.352417260989449e-11
1001,32.032000000000004,FORWARD,-3.292237675423033,-0.0298483148036701,1.1110974817795407,1.1121231472216244,113.00352207052651,102.89731257034727,0.00823036914795525,1.4100650678530042e-11
1002,32.064,FORWARD,-3.288586418139164,-0.02247218489998751,1.1111487653369108,1.1121231526414164,113.19492599821612,103.08871649812949,0.008230368892644228,1.5027634535081454e-11
1003,32.096000000000004,FORWARD,-3.284935520312961,-0.015095877299400736,1.111197485055183,1.1121231593938736,113.38632992116464,103.28012042117807,0.008230368688937794,1.6235925078173056e-11
1004,32.128,FORWARD,-3.28128496396884,-0.007719400873714095,1.1112437691983756,1.1121231675836083,113.57773384032879,103.47152434045101,0.008230368526397398,1.765406479284726e-11
1005,32.160000000000004,STOP,-3.2776347320325208,-0.0003427640549137313,1.1112877396162735,1.112123177191946,113.76913775647203,103.66292825671245,0.008230368396700619,1.9178277938482697e-11
1006,32.192,STOP,-3.277634730137899,-0.000342760225730403,1.1113295193487045,1.1121233326454616,113.76913785556437,103.66292835633006,4.272263730342728e-09,8.52334354039061e-11
1007,32.224000000000004,RIGHT,-3.2776347294945385,-0.0003427589253175705,1.1113692078037367,1.1121232884241106,113.76913788930113,103.66292839007501,1.4508570131965826e-09,1.3282054701361205e-12
1008,32.256,RIGHT,-3.2776361737407895,-0.00034539691201586077,1.0698895380153615,1.069460172082157,113.89681357589724,103.53511282157666,-3.007460898217778e-06,-0.04145707158136439
1009,32.288000000000004,RIGHT,-3.2776381185228627,-0.00034862184462763484,1.028140275356968,1.0222171178402966,114.02441136947272,103.40733986760857,-3.765948441227223e-06,-0.04143751752593709
1010,32.32,RIGHT,-3.277630326891391,-0.0003368518902555798,0.9860360815836249,0.9760016309581729,114.15285192465369,103.27955583743699,1.4115287701883892e-05,-0.041576064793056144
1011,32.352000000000004,STOP,-3.2776342357309782,-0.0003422483084206044,0.9439211164038562,0.9307578109613229,114.28033501283483,103.15176282557178,-6.663359207529241e-06,-0.041422159630161604
1012,32.384,STOP,-3.277635132922337,-0.00034348523112900947,0.9432643353413236,0.9305577402538229,114.28026253984507,103.1517642265702,-1.5280478138706143e-06,1.1987099967395461e-05
1013,32.416000000000004,STOP,-3.2776357076160396,-0.0003442764862223003,0.9426323081551743,0.9304775252014799,114.28021607586568,103.15176520518624,-9.779353119014898e-07,7.69823246614278e-06
1014,32.448,RIGHT,-3.2776360758059795,-0.0003447827751924536,0.9420261625603557,0.930415729005666,114.2801863265888,103.15176583757653,-6.260130614705871e-07,4.9298554280999004e-06
1015,32.480000000000004,RIGHT,-3.277636009683692,-0.0003446994782146827,0.8998388772596551,0.8861896341283784,114.40797088803232,103.02398622269295,1.0635103871690921e-07,-0.041468904083265014
1016,32.512,STOP,-3.277636003692073,-0.000344692552543352,0.8575827769075433,0.8426683813739361,114.53576005477103,102.8961974818962,9.157751890143118e-09,-0.04147113216613251
1017,32.544000000000004,FORWARD,-3.2776363336119325,-0.0003450733261368606,0.8568315038497832,0.842482292090086,114.53573617076239,102.89619793236797,-5.038210426491218e-07,3.948613803143691e-06
1018,32.576,FORWARD,-3.2722404315101024,0.005873538502256698,0.8561146707868331,0.8424217539875358,114.72719593537738,103.08768140381265,0.008233279575282991,3.846768591852071e-06
1019,32.608000000000004,FORWARD,-3.266853427009961,0.01207328894450736,0.8554278567901344,0.8423485275867679,114.91819584074545,103.27869099555222,0.008213204187814384,1.5717508469592948e-06
1020,32.64,FORWARD,-3.261447649577067,0.01828645659071352,0.8547757533295653,0.8423712115330876,115.10972015172733,103.47022003438245,0.008235647020960178,7.6716029818044e-07
1021,32.672000000000004,FORWARD,-3.2560408471067994,0.024493026073260513,0.854155652093649,0.8423664395336006,115.30114556527204,103.66164781219346,0.008231343614148009,3.836356650855847e-07
1022,32.704,FORWARD,-3.2506306103699174,0.030696161333083866,0.8535669902987489,0.8423784733749955,115.49256379550448,103.85306732130898,0.008231011395981199,2.0751687646167665e-07
1023,32.736000000000004,FORWARD,-3.245217003963284,0.03689618403716981,0.8530098976324895,0.8424228970909821,115.68397928897764,104.04448354130464,0.00823088183957958,1.1788855673888137e-07
1024,32.768,STOP,-3.2398001947416697,0.04309327260629284,0.8524823170059643,0.8424569237931212,115.87539254169624,104.23589723557386,0.008230779360238116,7.164783501814545e-08
1025,32.8,LEFT,-3.239800191550796,0.043093276253113655,0.8519809835367961,0.8424548059777321,115.87539251789048,104.23589748476184,4.845717491264167e-09,4.429709823604221e-08
1026,32.832,LEFT,-3.239795605066579,0.043098971223424064,0.8927974449305507,0.8808033627525959,115.74784573047866,104.36378437531172,7.312217468545112e-06,0.04144772887680489
1027,32.864,LEFT,-3.23979731401165,0.043096661655296846,0.9337638644023528,0.9243766499037306,115.62002277393918,104.49147370014637,-2.8730816537814174e-06,0.0414604833927823
1028,32.896,LEFT,-3.239797578361927,0.04309627181482644,0.9749210096346115,0.9690761451019378,115.49224247162746,104.61923209470807,-4.710166255318324e-07,0.04146476968134666
1029,32.928,LEFT,-3.23979775711904,0.043095983172747106,1.0163037040820364,1.0147195501036101,115.36446121777148,104.74699755731116,-3.3951193717778744e-07,0.04146607097260534
1030,32.96,STOP,-3.2397979097087015,0.04309571219282337,1.0579487696425176,1.0613353998210149,115.23667831345374,104.87476599705673,-3.10988301755865e-07,0.04146682186687613
